Cliente_ID,Total_Transacoes_2023,Total_Valor_2023,Media_Valor_2023,Total_Transacoes_2024,Total_Valor_2024,Media_Valor_2024
4988,60,37113.630041122437,618.560500685374,57,38906.190017700195,682.56473715263496
4991,53,25259.720111846924,476.59849267635707,31,20409.679885864258,658.37677051175024
4995,65,39574.059930324554,608.83169123576238,35,22451.37986946106,641.46799627031601
4996,10,3998.7799530029297,399.87799530029298,9,5246.9300498962402,582.9922277662489
4999,65,37013.579986572266,578.33718729019165,62,35254.0798163414,568.61419058615161
5001,65,37851.449966430664,591.42890572547913,48,27036.160163879395,563.25333674748742
5003,59,34194.479944229126,579.56745668184965,60,36605.170139312744,610.08616898854575
5004,65,35375.670036315918,544.24107748178335,42,24663.800117492676,587.23333613077796
5005,69,44368.409871101379,643.02043291451275,42,27089.500238418579,660.7195180102093
5006,70,36512.80978012085,529.17115623363554,40,27012.179905891418,675.30449764728542
5016,65,51763.569547653198,796.36260842543379,53,31367.880175590515,591.84679576585881
5020,0,0,0,0,0,0
5025,66,39038.879812240601,591.49817897334242,43,38128.67968416214,907.82570676576529
5029,15,9978.8201293945313,665.25467529296873,9,6348.8700256347656,705.43000284830725
5032,85,51419.479695796967,612.136663045202,55,31354.500152587891,570.08182095614347
5039,0,0,0,0,0,0
5043,61,39003.909856796265,639.40835830813546,57,32532.439847946167,570.74455873589761
5045,55,49513.190128326416,900.23982051502571,35,41571.209342956543,1187.7488383701868
5050,60,34208.059929847717,570.13433216412864,45,27772.229878425598,617.16066396501333
5051,69,41823.420086860657,606.13652299798048,51,28764.989820480347,564.01940824471274
5056,0,0,0,0,0,0
5057,0,0,0,0,0,0
5058,0,0,0,0,0,0
5060,60,38019.129991531372,633.65216652552283,46,32430.429943084717,705.00934658879817
5061,76,45960.069931030273,604.7377622503983,51,31573.700271606445,619.09216218836173
5067,15,8046.9500503540039,536.46333669026694,13,8419.7700653076172,647.6746204082782
5069,0,0,0,0,0,0
5078,0,0,0,0,0,0
5089,0,0,0,0,0,0
5101,53,29858.029998779297,563.35905658074148,61,38475.599967956543,630.747540458304
5107,65,37793.520021438599,581.43876956059387,52,30902.950220584869,594.28750424201667
5126,0,0,0,0,0,0
5127,49,26822.889921188354,547.40591675894598,52,33380.809795379639,641.93864991114685
5131,54,33801.240057945251,625.94888996194913,47,30207.510066509247,642.71298013849457
5139,60,52936.450061798096,882.27416769663489,55,35986.969934463501,654.30854426297276
5148,69,39244.050043106079,568.7543484508127,42,27219.809929847717,648.09071261542181
5153,0,0,0,0,0,0
5157,57,32950.200161457062,578.07368704310636,55,30968.870091438293,563.07036529887807
5164,0,0,0,0,0,0
5169,50,35294.869694709778,705.8973938941956,40,23339.530003547668,583.48825008869176
5174,62,39797.489756584167,641.89499607393816,48,27029.209943771362,563.10854049523675
5181,57,32065.190216064453,562.54719677306059,48,32006.020141601563,666.79208628336585
5182,0,0,0,0,0,0
5184,0,0,0,0,0,0
5195,64,36426.120025634766,569.15812540054321,49,30827.590179443359,629.13449345802769
5198,75,45780.259905815125,610.40346541086831,53,31427.069904327393,592.96358310051687
5206,50,31045.099717140198,620.90199434280396,41,27022.389896392822,659.08268039982488
5212,65,41456.229873657227,637.78815190241892,45,27327.189908981323,607.27088686625166
5223,0,0,0,0,0,0
5227,57,31277.179904937744,548.72245447259195,50,33863.439975738525,677.26879951477054
5228,0,0,0,0,0,0
5237,52,33387.949723243713,642.07595621622522,43,20798.220121383667,483.67953770659693
5239,62,35367.849962234497,570.44919293926603,51,31463.429889678955,616.92999783684229
5240,16,9069.6599864959717,566.85374915599823,7,4784.2200012207031,683.46000017438621
5243,58,34963.799926757813,602.82413666823811,57,32091.370096206665,563.00649291590639
5250,13,9739.4699478149414,749.18999598576477,12,7560.3899841308594,630.03249867757165
5253,70,46805.819791793823,668.65456845419749,44,27415.300239562988,623.07500544461334
5259,65,38150.090071678162,586.92446264120247,48,47445.709602355957,988.45228338241577
5266,0,0,0,0,0,0
5267,55,32790.490196228027,596.19073084050956,45,24454.340057373047,543.42977905273438
5272,0,0,0,0,0,0
5274,72,40695.589797973633,565.21652497185596,60,34410.090034484863,573.50150057474775
5276,64,40675.759630203247,645.64697825719441,53,32217.990121841431,607.88660607247982
5278,57,34748.200158119202,620.5035742521286,44,25459.280079841614,578.62000181458211
5280,0,0,0,0,0,0
5281,0,0,0,0,0,0
5294,6,4222.5800247192383,703.76333745320642,1,495.22000122070313,495.22000122070313
5298,54,28859.990112304688,534.44426133897571,32,21070.389915466309,658.44968485832214
5301,58,37239.480023384094,642.06000040317406,58,34776.479919433594,599.59448136954472
5304,70,44316.600173950195,633.09428819928848,42,28550.839981079102,679.78190431140717
5307,4,2623.6300201416016,655.90750503540039,1,254.08000183105469,254.08000183105469
5311,0,0,0,0,0,0
5313,67,46437.829746246338,693.10193651113934,49,31038.399908065796,633.43673281766928
5315,0,0,0,0,0,0
5316,0,0,0,0,0,0
5317,0,0,0,0,0,0
5321,70,47301.610237121582,675.73728910173691,39,19966.300185203552,511.9564150052193
5324,0,0,0,0,0,0
5328,0,0,0,0,0,0
5332,0,0,0,0,0,0
5337,0,0,0,0,0,0
5361,0,0,0,0,0,0
5369,70,42425.390043258667,606.07700061798096,62,40114.690170288086,647.01113177884008
5377,62,39461.250080108643,636.47177548562331,56,29854.870050430298,533.1226794719696
5380,4,2194.9900360107422,548.74750900268555,12,4409.9499702453613,367.49583085378009
5381,0,0,0,0,0,0
5384,66,38086.499910354614,577.06818045991838,56,37533.479936599731,670.24071315356662
5394,13,8647.130126953125,665.16385591947119,14,9563.039924621582,683.07428033011297
5412,0,0,0,0,0,0
5414,71,44585.159832000732,627.95999763381315,43,24367.449806213379,566.68487921426458
5415,77,44504.180028438568,577.9763640056957,42,27385.579723358154,652.03761246090846
5416,72,41248.80020904541,572.90000290340845,58,34980.580003738403,603.11344834031729
5425,0,0,0,0,0,0
5426,62,38835.980133056641,626.38677633962322,44,23944.800058364868,544.20000132647431
5433,2,1714.5399780273438,857.26998901367188,8,5324.8400421142578,665.60500526428223
5439,68,36821.880096435547,541.49823671228751,58,34791.949712753296,599.86120194402235
5442,69,38265.07000541687,562.7216177267187,45,27904.580211639404,620.10178248087561
5447,60,39027.430083274841,650.45716805458073,37,23029.120124816895,622.40865202207829
5452,11,5516.590087890625,501.50818980823863,11,4595.0899620056152,459.50899620056151
5453,61,36268.530022621155,594.56606594460914,55,33509.929908752441,609.27145288640804
5454,61,35974.260137557983,589.74196946816369,49,27777.830137252808,566.89449259699609
5467,16,10464.870002746582,654.05437517166138,9,4271.7700119018555,474.64111243353949
5468,55,33849.779846191406,615.4505426580256,43,26601.720056533813,618.6446524775306
5482,0,0,0,0,0,0
5483,66,51827.85954284668,785.27059913404059,58,35472.809872627258,611.60017021771137
5486,0,0,0,0,0,0
5491,44,23377.350001335144,531.30340912125325,40,24782.77010345459,619.56925258636477
5499,18,11179.460209846497,657.61530646155859,16,11519.299942016602,719.9562463760376
5504,66,38688.880139350891,586.19515362652862,47,32071.749726295471,682.37765375096751
5507,73,43556.060176849365,604.94528023401892,50,38881.109832763672,777.62219665527346
5511,72,43159.480018615723,599.43722248077393,56,37262.559951782227,665.40285628182551
5515,12,8952.8400726318359,746.07000605265296,13,6319.1100177764893,486.08538598280688
5522,67,38294.350203514099,571.557465724091,51,29299.839881896973,574.50666435092103
5526,68,39542.789985656738,590.19089530830956,45,28718.480030059814,638.18844511244038
5528,0,0,0,0,0,0
5531,68,38991.020270347595,573.39735691687645,47,34077.429912567139,725.05170026738597
5542,54,33342.840221405029,617.4600041000931,60,30877.809917449951,523.35271046525338
5546,15,7586.629955291748,505.77533035278321,15,10532.879974365234,702.19199829101558
5556,72,44486.420091629028,617.86694571706983,45,26998.299922943115,599.96222050984704
5558,0,0,0,0,0,0
5561,54,27563.460186004639,510.43444788897477,44,24056.880172729492,546.74727665294301
5567,0,0,0,0,0,0
5568,9,5389.2399139404297,598.80443488227002,4,2498.6499938964844,624.66249847412109
5571,68,40980.800134658813,602.65882550968843,48,30928.930009841919,644.35270853837335
5576,21,12440.099960327148,592.38571239653083,17,9061.380126953125,533.02236040900732
5583,75,47633.179988861084,635.10906651814776,67,41235.25007724762,615.45149369026296
5591,4,1760.8099975585938,440.20249938964844,5,2216.1299743652344,443.22599487304689
5594,76,51447.379999160767,676.9392105152732,36,20383.630090713501,582.38943116324288
5597,75,44757.11009311676,596.76146790822349,54,35238.270033359528,652.56055617332458
5609,14,7775.4299659729004,555.38785471235008,11,7856.3500061035156,714.21363691850138
5612,0,0,0,0,0,0
5629,72,66168.700229644775,919.00972541173303,40,25247.91990852356,631.19799771308897
5631,70,42030.489891052246,600.43556987217494,53,31121.690201759338,587.2017019199875
5633,0,0,0,0,0,0
5641,18,10064.93000793457,559.16277821858728,6,3147.8799743652344,524.64666239420569
5648,66,40288.520000457764,610.43212121905708,47,31176.869808197021,663.3376554935536
5659,72,43488.799884796143,604.0111095110575,48,27205.990131378174,566.79146107037866
5667,0,0,0,0,0,0
5672,10,6057.2400360107422,605.72400360107417,12,6070.4200592041016,505.86833826700848
5673,0,0,0,0,0,0
5674,0,0,0,0,0,0
5687,59,35807.970149993896,606.91474830498134,42,25832.829982757568,615.06738054184689
5689,59,32268.400025367737,546.9220343282667,48,25799.160043716431,537.48250091075897
5704,69,47582.110294342041,689.59580136727595,62,37744.090002059937,608.77564519451505
5709,66,38506.790184497833,583.43621491663384,55,33619.25018787384,622.57870718284892
5712,52,33600.340141296387,646.1603873326228,49,34394.189792633057,701.92224066598078
5720,0,0,0,0,0,0
5723,19,12357.090037345886,650.37315986030978,16,10747.100057601929,671.69375360012054
5729,62,40104.73999786377,646.85064512683505,52,32898.700055122375,632.66730875235339
5733,64,42554.639671325684,664.91624486446381,49,34147.149993896484,696.88061212033642
5734,9,6136.7600402832031,681.86222669813367,2,1137.3200073242188,568.66000366210938
5737,62,35328.089897155762,569.80790156702847,44,23220.550097465515,527.73977494239807
5755,8,4687.9900512695313,585.99875640869141,11,4473.3900146484375,406.67181951349431
5757,0,0,0,0,0,0
5766,62,41124.069746017456,663.29144751641059,49,25722.369915962219,524.9463248155555
5767,19,10921.840026855469,574.83368562397209,16,10681.550012588501,667.59687578678131
5771,3,2536.0399780273438,845.34665934244788,4,2777.7499847412109,694.43749618530273
5774,0,0,0,0,0,0
5780,0,0,0,0,0,0
5782,12,4797.0899848937988,399.7574987411499,13,9026.8300323486328,694.37154094989478
5789,77,41730.589981079102,541.95571403998838,39,24852.979853630066,637.25589368282215
5797,0,0,0,0,0,0
5799,71,46963.000099182129,661.45070562228352,50,28595.910099029541,571.91820198059077
5813,62,36918.399929046631,595.45806337171985,47,29633.999694824219,630.51063180477058
5814,0,0,0,0,0,0
5829,60,35703.690063476563,595.06150105794268,55,30669.699836730957,557.63090612238102
5843,64,41740.4801197052,652.19500187039375,53,32868.459797859192,620.15961882753197
5848,62,40174.969898700714,647.98338546291473,38,22603.539974212646,594.82999932138546
5852,0,0,0,0,0,0
5857,17,7345.0601024627686,432.06235896839814,15,7529.6100463867188,501.9740030924479
5861,59,41218.65012550354,698.62118856785662,50,31433.619901657104,628.67239803314214
5865,74,42178.229766368866,569.97607792390363,52,26819.910152435303,515.76750293144812
5866,0,0,0,0,0,0
5867,0,0,0,0,0,0
5872,61,57112.480639457703,936.27017441733938,50,26962.979900360107,539.25959800720216
5877,0,0,0,0,0,0
5878,0,0,0,0,0,0
5884,5,3070.4199066162109,614.08398132324214,3,1498.6800079345703,499.56000264485675
5891,0,0,0,0,0,0
5902,70,46301.030237197876,661.44328910282684,54,31706.970058441162,587.16611219335482
5903,11,4638.9599761962891,421.72363419966263,7,3141.150016784668,448.735716683524
5911,56,33128.539979934692,591.5810710702624,50,30677.890045166016,613.5578009033203
5913,62,40003.369981765747,645.21564486718944,54,29984.100263118744,555.2611159836805
5919,65,35978.80010509491,553.52000161684475,46,24735.119914054871,537.71999813162768
5929,55,35081.42032623291,637.84400593150747,52,39238.610357284546,754.5886607170105
5934,54,34372.199676513672,636.52221623173466,42,25083.409852027893,597.22404409590217
5935,65,38061.590368270874,585.56292874262886,44,24973.959987640381,567.58999971909952
5947,70,47814.87003326416,683.06957190377375,53,34388.670185089111,648.84283368092667
5957,53,31888.829917907715,601.67603618693806,51,31089.209754943848,609.59234813615387
5971,4,751.14999389648438,187.78749847412109,4,3196.4900207519531,799.12250518798828
5978,4,1185.1399841308594,296.28499603271484,14,7257.8200302124023,518.41571644374301
5979,0,0,0,0,0,0
5980,4,2470.7000122070313,617.67500305175781,5,2828.6099853515625,565.72199707031245
5984,56,30118.059955596924,537.82249920708796,52,29975.889846801758,576.45942013080298
5986,54,35740.000156402588,661.85185474819605,66,46617.610198974609,706.32742725719106
5988,72,42398.889889717102,588.87347069051532,41,25187.569988250732,614.33097532318857
5994,0,0,0,0,0,0
5995,70,42936.430108070374,613.37757297243388,43,27535.139963150024,640.35209216627959
5999,0,0,0,0,0,0
6002,59,35480.029983520508,601.35644039865269,60,32623.200171470642,552.93559612662102
6010,58,33913.540102005005,584.7162086552587,53,30722.589990615845,579.67150925690271
6011,63,42858.679840087891,680.29650539822046,40,24492.899940490723,628.023075397198
6018,56,31882.329785346985,569.32731759548187,47,40396.920278549194,859.50894209679132
6021,0,0,0,0,0,0
6024,54,29651.220036506653,549.09666734271582,41,24213.010011672974,590.56121979690181
6030,58,30290.760007858276,522.25448289410826,41,25314.700004577637,617.4317074287228
6038,66,43420.909882068634,657.89257397073686,48,29926.370063781738,623.46604299545288
6039,64,38552.700200080872,602.38594062626362,52,31760.569984436035,610.78019200838526
6040,59,36713.130029678345,622.25644118098887,50,25662.419878005981,513.24839756011966
6048,59,38376.150211334229,650.44322392091908,37,24585.07966709137,664.46161262409112
6051,60,36082.16010093689,601.36933501561487,52,32841.290252685547,631.56327409010669
6056,0,0,0,0,0,0
6058,0,0,0,0,0,0
6063,71,40731.170074462891,573.67845175299851,49,27739.339918136597,577.90291496117914
6064,62,39363.75984954834,634.89935241207002,54,34226.829940795898,633.83018408881298
6071,62,35281.259832382202,569.05257794164845,60,35312.550243377686,588.54250405629477
6072,0,0,0,0,0,0
6073,0,0,0,0,0,0
6087,0,0,0,0,0,0
6088,1,267.77999877929688,267.77999877929688,2,950.1300048828125,475.06500244140625
6094,56,30665.800159454346,547.60357427597046,41,21465.670043945313,523.55292790110514
6096,67,41831.000285625458,624.34328784515606,51,33574.699752807617,658.32744613348268
6097,78,46695.329780578613,598.65807410998218,51,30371.090169906616,595.51157195895325
6100,66,41113.669736862183,622.93438995245731,45,25302.999885559082,562.28888634575742
6101,72,43350.67991733551,602.09277662965985,38,21804.130039215088,573.79289576881808
6106,56,32679.519924163818,583.56285578863958,43,25816.360111236572,600.38046770317612
6111,70,41897.100034713745,607.20434832918477,49,28404.010136604309,579.6736762572308
6115,0,0,0,0,0,0
6127,57,32955.489945411682,578.16649027038034,33,22626.789791107178,685.66029670021749
6129,0,0,0,0,0,0
6132,66,39859.930195808411,603.93833630012739,42,28044.399930953979,667.72380787985662
6135,58,36727.59010887146,633.23431222192175,62,42025.919792175293,677.83741600282735
6142,0,0,0,0,0,0
6149,73,39451.439738273621,540.43068134621399,45,27884.169948577881,619.64822107950852
6152,52,30655.349826812744,589.52595820793738,42,25523.990026473999,607.71404824938088
6158,56,34479.209873199463,615.70017630713323,42,23367.650012969971,556.37261935642789
6163,62,37238.349985122681,600.61854814714002,64,36101.460136413574,564.0853146314621
6178,0,0,0,0,0,0
6179,54,37113.320018768311,687.28370405126498,44,24501.119926452637,556.84363469210541
6182,85,53347.339904785156,627.61576358570767,50,30848.020057678223,616.96040115356448
6186,0,0,0,0,0,0
6189,69,45962.599910736084,666.12463638747943,42,27032.900073051453,643.64047792979648
6192,59,35671.769939422607,604.60627015970522,55,39772.250267028809,723.13182303688745
6200,79,45265.800151824951,580.33077117724292,55,33294.640077590942,605.35709231983526
6203,61,38727.010107517242,634.86901815602039,58,32619.0700340271,562.39775920736383
6205,0,0,0,0,0,0
6206,21,13036.360061645508,620.77905055454801,13,8257.949951171875,635.22691932091345
6211,0,0,0,0,0,0
6215,59,34560.510038375854,585.7713565826416,44,30340.080053329468,689.54727393930614
6222,67,44809.339923858643,668.79611826654696,48,26336.53991317749,560.35191304632963
6236,76,51863.80016708374,682.4184232511019,36,22693.490100860596,630.3747250239054
6250,57,35869.580123901367,629.29087936669066,51,28528.000057697296,559.3725501509274
6253,65,46822.349628448486,720.34384043766897,46,26735.290073394775,581.20195811727774
6263,0,0,0,0,0,0
6265,74,48295.850149154663,652.64662363722516,51,34682.149974822998,680.04215636907838
6271,0,0,0,0,0,0
6275,0,0,0,0,0,0
6277,68,41493.870040893555,610.20397118961114,36,25961.459951400757,721.15166531668774
6279,0,0,0,0,0,0
6280,1,996.9000244140625,996.9000244140625,2,1736.6000366210938,868.30001831054688
6283,0,0,0,0,0,0
6285,64,41283.880224227905,645.06062850356102,50,28009.740051269531,560.19480102539057
6289,65,39375.069942474365,605.77030680729797,46,27038.340171813965,587.7900037350862
6293,70,40018.080225467682,571.68686036382405,51,32520.219843864441,637.65136948753809
6295,0,0,0,0,0,0
6296,60,35642.019752502441,594.03366254170737,48,30629.459866523743,638.1137472192446
6301,65,41270.600078582764,634.93230890127325,40,23423.459988594055,585.58649971485136
6310,68,40367.140243530273,593.63441534603339,41,26349.840061187744,642.67902588262791
6325,75,47084.339784622192,627.79119712829595,39,26876.229965209961,689.13410167205029
6328,0,0,0,0,0,0
6332,0,0,0,0,0,0
6336,62,39727.560266494751,640.76710107249596,44,23804.240036964417,541.00545538555491
6337,57,36822.099842071533,646.00175161529,56,36441.100096702576,650.73393029826025
6344,63,32977.930027008057,523.45920677790571,65,39805.870166778564,612.39800256582407
6348,65,38803.15985250473,596.97169003853435,53,30202.550136566162,569.85943653898414
6353,57,32645.990175247192,572.73666974117884,52,35606.55004119873,684.7413469461294
6359,0,0,0,0,0,0
6361,0,0,0,0,0,0
6362,71,42210.380277633667,594.51239827653058,45,27064.309855461121,601.42910789913606
6371,59,35143.989633560181,595.66084124678275,43,27705.589910507202,644.3160444304001
6376,0,0,0,0,0,0
6381,68,38610.940022468567,567.80794150689064,50,34730.689994812012,694.61379989624027
6383,56,39507.530084609985,705.49160865374972,49,28739.220006942749,586.51469401923976
6384,56,37217.399997711182,664.59642853055686,43,20534.319847106934,477.54232202574264
6386,72,42764.040027618408,593.94500038358899,65,39440.009918212891,606.76938335712134
6394,59,36815.039916992188,623.98372740664729,62,35332.22004699707,569.87451688704948
6403,60,35318.780132293701,588.6463355382283,62,39595.970020294189,638.64467774668049
6406,0,0,0,0,0,0
6408,66,34635.109936237335,524.77439297329295,54,33563.990036010742,621.555371037236
6416,59,35046.949939727783,594.0161006733523,54,28993.050065994263,536.9083345554493
6417,45,25351.159915924072,563.3591092427572,53,30915.410015106201,583.30962292653214
6426,58,34402.900104522705,593.15345007797771,51,32232.290245056152,632.00569107953243
6433,0,0,0,0,0,0
6439,49,27417.009947776794,559.53081526075096,48,31554.8701171875,657.39312744140625
6440,0,0,0,0,0,0
6448,54,34414.849716186523,637.31203178123189,53,47724.560132980347,900.46339873547822
6451,0,0,0,0,0,0
6457,1,199.38999938964844,199.38999938964844,1,536.90997314453125,536.90997314453125
6461,57,37550.339721679688,658.77788985402958,42,27064.680095672607,644.39714513506203
6465,68,40987.06010723114,611.74716577956929,59,39857.569969177246,675.55203337588557
6466,57,41279.850260734558,724.20789931113256,40,24115.109882354736,602.87774705886841
6471,80,42241.22993850708,528.01537423133846,50,34646.120178222656,692.92240356445313
6479,54,29415.200061798096,544.72592707033516,53,35271.400051116943,665.49811417201784
6483,82,53230.749700546265,649.15548415300327,49,25837.440062522888,527.29469515352832
6485,72,41490.820100784302,584.37774789837044,54,32497.209927082062,601.80018383485299
6487,6,2867.620044708252,477.93667411804199,2,1240.27001953125,620.135009765625
6488,0,0,0,0,0,0
6491,0,0,0,0,0,0
6496,0,0,0,0,0,0
6498,48,28652.719993591309,609.6323402891768,48,24798.299993515015,516.63124986489618
6500,64,33655.680031776428,525.87000049650669,39,23065.380071640015,591.42000183692346
6503,0,0,0,0,0,0
6506,16,14814.999794006348,925.93748712539673,5,1881.8800201416016,376.37600402832032
6510,67,40179.559833526611,599.69492288845686,63,39285.650095939636,623.58174755459743
6513,64,44488.489736557007,695.13265213370323,51,27569.430236816406,540.57706346698831
6514,68,42443.839762210846,624.17411415015954,44,27703.579946517944,629.62681696631694
6518,65,39585.970102310181,609.01492465092588,49,26052.710000991821,531.68795920391472
6522,0,0,0,0,0,0
6533,0,0,0,0,0,0
6536,45,28013.569826126099,622.52377391391326,46,29007.609964370728,630.60021661675489
6539,4,1607.9799785614014,401.99499464035034,4,2490.9100341796875,622.72750854492188
6544,0,0,0,0,0,0
6545,49,42522.3801612854,867.80367676092658,41,22978.870082855225,560.4602459232982
6546,50,27301.83012008667,546.03660240173338,45,30820.550075531006,684.90111278957795
6548,59,35443.980072021484,600.74542494951663,40,28695.55983877182,717.38899596929548
6551,63,38527.629940032959,611.54968158782469,51,28900.019989013672,566.66705860811123
6553,70,51020.5194272995,728.86456324713572,57,31991.21990776062,561.24947206597574
6565,72,45423.490184783936,630.88180812199914,49,30247.870059967041,617.30347061157227
6569,14,7193.7899723052979,513.84214087894986,8,4121.099983215332,515.1374979019165
6572,0,0,0,0,0,0
6582,65,39324.029945373535,604.98507608266982,47,27757.790283203125,590.59128262134311
6583,69,41369.700029373169,608.37794160842896,39,24358.320105075836,624.57231038655993
6584,0,0,0,0,0,0
6586,68,44993.230052947998,671.54074705892538,43,22875.420120239258,531.98651442416883
6587,53,31057.509936332703,585.99075351571139,38,22621.830265045166,595.31132276434653
6588,53,36914.140048980713,696.49320847133424,37,21336.099796295166,576.65134584581529
6590,15,8615.8600311279297,574.39066874186199,11,6193.7700653076172,563.07000593705607
6595,6,3931.6199645996094,655.26999409993493,4,3492.4800415039063,873.12001037597656
6605,60,37664.359725952148,627.73932876586912,58,36370.010019302368,627.06913826383391
6607,68,39090.099960327148,574.85441118128165,54,38049.299995422363,704.61666658189563
6618,61,39423.199770927429,646.28196345782669,45,28246.050046920776,627.69000104268389
6621,61,40516.620136260986,664.20688747968825,58,32660.510103225708,563.11224315906395
6631,54,30318.679940223694,561.4570359300684,47,29063.800138473511,618.37872635050019
6632,0,0,0,0,0,0
6635,0,0,0,0,0,0
6640,58,34082.899874687195,587.6362047359861,59,36488.56995010376,618.45033813735188
6654,0,0,0,0,0,0
6655,54,32496.890195846558,601.79426288604736,41,28994.169952392578,707.1748768876239
6663,0,0,0,0,0,0
6664,0,0,0,0,0,0
6668,20,10236.159992218018,511.80799961090088,15,9930.1800422668457,662.01200281778972
6674,67,36894.109987258911,550.65835801878973,47,27353.119979858398,594.63304304039991
6677,69,39376.500059127808,570.67391390040302,39,20823.810074329376,533.94384805972754
6691,0,0,0,0,0,0
6693,0,0,0,0,0,0
6695,0,0,0,0,0,0
6707,6,3164.5100059509277,527.41833432515466,2,1231.5700378417969,615.78501892089844
6715,52,30613.100011825562,588.71346176587622,44,23722.370216369629,539.1447776447643
6718,0,0,0,0,0,0
6719,72,39661.560047149658,550.85500065485633,36,23042.810176372528,640.07806045479242
6724,15,7875.919976234436,525.0613317489624,13,7599.2600708007813,584.55846698467553
6731,2,1264.9099731445313,632.45498657226563,1,238.71000671386719,238.71000671386719
6740,0,0,0,2,507.81001281738281,253.90500640869141
6743,64,38466.109843254089,601.03296630084515,42,27720.499827384949,660.01190065202263
6749,65,38529.490085601807,592.76138593233554,43,27018.180099964142,628.32976976660791
6752,82,58776.000014305115,716.7804879793307,55,30917.699906826019,562.13999830592763
6764,0,0,0,0,0,0
6765,60,35846.549959182739,597.44249931971228,37,21203.619968414307,573.07080995714341
6768,69,43840.48993396759,635.36941933286357,42,26342.660160064697,627.20619428725468
6769,0,0,0,0,0,0
6776,0,0,0,0,0,0
6777,72,40062.569960594177,556.42458278603021,57,33164.700170516968,581.83684509678892
6778,0,0,0,0,0,0
6781,65,36759.479810714722,565.53045862638032,55,30268.269908905029,550.3321801619096
6784,14,8217.5600357055664,586.96857397896906,8,4492.1799774169922,561.52249717712402
6787,0,0,0,0,0,0
6789,61,37344.129958152771,612.19885177299625,56,33351.030026912689,595.55410762344093
6793,58,37111.250076293945,639.84913924644729,41,23145.679847717285,564.52877677359231
6799,0,0,0,0,0,0
6802,67,44546.029859542847,664.86611730660968,55,33198.089912891388,603.60163477984338
6808,63,37330.280027389526,592.54412741888132,51,31511.309913635254,617.86882183598539
6814,75,44376.95004940033,591.69266732533777,45,26549.019927978516,589.97822062174475
6821,0,0,0,0,0,0
6830,70,40281.399946212769,575.44857066018244,29,17226.979932785034,594.03379078569083
6844,61,37154.970002174377,609.09786888810459,38,20122.680077552795,529.54421256717887
6846,52,29355.680163383484,564.53231083429773,45,27846.070049285889,618.80155665079758
6848,63,38633.409873962402,613.22872815813332,52,30237.530068397522,581.49096285379846
6865,62,34004.709655761719,548.46305896389867,52,34055.569957733154,654.91480687948376
6867,68,36312.459993362427,541.97701482630487,45,28239.890026092529,627.55311169094512
6870,0,0,0,0,0,0
6874,0,0,0,0,0,0
6876,16,9449,590.5625,8,5428.1099853515625,678.51374816894531
6883,64,37343.500030517578,583.49218797683716,45,28444.979894638062,632.11066432529026
6886,66,37152.670330047607,562.91924742496371,43,27714.739883422852,644.52883449820581
6888,3,1533.3399658203125,511.11332194010419,2,900.72001647949219,450.36000823974609
6892,72,44856.460010528564,623.0063890351189,53,30963.760040283203,584.22188755251329
6895,65,34926.730063915253,537.33430867561924,54,32645.219990730286,604.54111093944971
6896,51,34235.9901304245,671.29392412597053,41,29457.160068511963,718.46731874419424
6898,2,1267.3800506591797,633.69002532958984,0,0,0
6902,6,2482.7099761962891,413.78499603271484,6,4435.6300811767578,739.27168019612634
6905,61,37131.989925384521,608.72114631777902,37,21505.46012878418,581.22865212930219
6906,69,45782.709991455078,663.51753610804462,39,22690.169914245605,581.79922857040015
6907,0,0,0,0,0,0
6908,12,7782.8899841308594,648.57416534423828,8,4435.0799293518066,554.38499116897583
6909,68,39611.710018157959,582.52514732585234,48,29413.339950561523,612.77791563669837
6913,0,0,0,0,0,0
6931,18,12218.470073699951,678.80389298333057,14,8053.5199584960938,575.25142560686379
6933,72,48801.070190429688,677.79264153374561,49,31259.489837646484,637.94877219686703
6939,53,35258.470031738281,665.25415154223174,45,27934.249992370605,620.76111094156897
6943,67,42364.119901657104,632.30029703965829,47,43306.350486755371,921.41171248415685
6951,64,39759.870069503784,621.24796983599663,39,27008.660131454468,692.52974696037097
6952,70,47851.139961242676,683.5877137320382,58,37468.369950294495,646.00637845335336
6954,73,45955.310034751892,629.52479499660126,44,25201.349835395813,572.75795080445027
6959,0,0,0,0,0,0
6964,58,33348.559764862061,574.97516835969066,64,32798.340014457703,520.60857165805874
6967,0,0,0,0,0,0
6978,0,0,0,0,0,0
6979,54,32545.080008506775,602.68666682419951,54,29141.759978294373,539.66222182026615
6982,62,36250.490169525146,584.68532531492167,33,17262.400165557861,523.1030353199352
6984,65,40412.670085906982,621.73338593703045,51,31015.70005607605,608.15098149168728
6986,0,0,0,0,0,0
6987,52,32191.279922485352,619.06307543241064,51,27311.99024772644,535.5292205436557
6994,0,0,0,0,0,0
6995,0,0,0,0,0,0
6998,65,63879.909235954285,982.7678343992967,57,28025.610027313232,491.67736890023212
7000,0,0,0,0,0,0
7013,10,7782.7999572753906,778.27999572753902,15,10030.510021209717,668.7006680806478
7015,58,35584.16983795166,613.52016961985623,51,30963.330009460449,607.12411783255777
7021,0,0,0,0,0,0
7023,63,36268.409969329834,575.68904713221957,56,36857.980207443237,658.17821799005776
